id,date,country,store,product,num_sold
43650,2011-05-01,Canada,Discount Stickers,Holographic Goose,800.0
43695,2011-05-01,Kenya,Discount Stickers,Holographic Goose,20.0
43740,2011-05-02,Canada,Discount Stickers,Holographic Goose,800.0
43785,2011-05-02,Kenya,Discount Stickers,Holographic Goose,20.0
43790,2011-05-02,Kenya,Stickers for Less,Holographic Goose,20.0
43795,2011-05-02,Kenya,Premium Sticker Mart,Holographic Goose,20.0
43830,2011-05-03,Canada,Discount Stickers,Holographic Goose,800.0
43835,2011-05-03,Canada,Stickers for Less,Holographic Goose,800.0
43875,2011-05-03,Kenya,Discount Stickers,Holographic Goose,20.0
43880,2011-05-03,Kenya,Stickers for Less,Holographic Goose,20.0
43885,2011-05-03,Kenya,Premium Sticker Mart,Holographic Goose,20.0
43920,2011-05-04,Canada,Discount Stickers,Holographic Goose,800.0
43925,2011-05-04,Canada,Stickers for Less,Holographic Goose,800.0
43965,2011-05-04,Kenya,Discount Stickers,Holographic Goose,20.0
43970,2011-05-04,Kenya,Stickers for Less,Holographic Goose,20.0
43975,2011-05-04,Kenya,Premium Sticker Mart,Holographic Goose,20.0
44010,2011-05-05,Canada,Discount Stickers,Holographic Goose,800.0
44015,2011-05-05,Canada,Stickers for Less,Holographic Goose,800.0
44055,2011-05-05,Kenya,Discount Stickers,Holographic Goose,20.0
44060,2011-05-05,Kenya,Stickers for Less,Holographic Goose,20.0
44065,2011-05-05,Kenya,Premium Sticker Mart,Holographic Goose,20.0
44100,2011-05-06,Canada,Discount Stickers,Holographic Goose,800.0
44105,2011-05-06,Canada,Stickers for Less,Holographic Goose,800.0
44145,2011-05-06,Kenya,Discount Stickers,Holographic Goose,20.0
44150,2011-05-06,Kenya,Stickers for Less,Holographic Goose,20.0
44190,2011-05-07,Canada,Discount Stickers,Holographic Goose,800.0
44235,2011-05-07,Kenya,Discount Stickers,Holographic Goose,20.0
44240,2011-05-07,Kenya,Stickers for Less,Holographic Goose,20.0
44280,2011-05-08,Canada,Discount Stickers,Holographic Goose,800.0
44325,2011-05-08,Kenya,Discount Stickers,Holographic Goose,20.0
44370,2011-05-09,Canada,Discount Stickers,Holographic Goose,800.0
44415,2011-05-09,Kenya,Discount Stickers,Holographic Goose,20.0
44420,2011-05-09,Kenya,Stickers for Less,Holographic Goose,20.0
44425,2011-05-09,Kenya,Premium Sticker Mart,Holographic Goose,20.0
44460,2011-05-10,Canada,Discount Stickers,Holographic Goose,800.0
44505,2011-05-10,Kenya,Discount Stickers,Holographic Goose,20.0
44510,2011-05-10,Kenya,Stickers for Less,Holographic Goose,20.0
44515,2011-05-10,Kenya,Premium Sticker Mart,Holographic Goose,20.0
44550,2011-05-11,Canada,Discount Stickers,Holographic Goose,800.0
44555,2011-05-11,Canada,Stickers for Less,Holographic Goose,800.0
44595,2011-05-11,Kenya,Discount Stickers,Holographic Goose,20.0
44600,2011-05-11,Kenya,Stickers for Less,Holographic Goose,20.0
44605,2011-05-11,Kenya,Premium Sticker Mart,Holographic Goose,20.0
44640,2011-05-12,Canada,Discount Stickers,Holographic Goose,800.0
44645,2011-05-12,Canada,Stickers for Less,Holographic Goose,800.0
44685,2011-05-12,Kenya,Discount Stickers,Holographic Goose,20.0
44690,2011-05-12,Kenya,Stickers for Less,Holographic Goose,20.0
44695,2011-05-12,Kenya,Premium Sticker Mart,Holographic Goose,20.0
44730,2011-05-13,Canada,Discount Stickers,Holographic Goose,800.0
44735,2011-05-13,Canada,Stickers for Less,Holographic Goose,800.0
44775,2011-05-13,Kenya,Discount Stickers,Holographic Goose,20.0
44780,2011-05-13,Kenya,Stickers for Less,Holographic Goose,20.0
44785,2011-05-13,Kenya,Premium Sticker Mart,Holographic Goose,20.0
44820,2011-05-14,Canada,Discount Stickers,Holographic Goose,800.0
44865,2011-05-14,Kenya,Discount Stickers,Holographic Goose,20.0
44870,2011-05-14,Kenya,Stickers for Less,Holographic Goose,20.0
44875,2011-05-14,Kenya,Premium Sticker Mart,Holographic Goose,20.0
44910,2011-05-15,Canada,Discount Stickers,Holographic Goose,800.0
44955,2011-05-15,Kenya,Discount Stickers,Holographic Goose,20.0
44960,2011-05-15,Kenya,Stickers for Less,Holographic Goose,20.0
44965,2011-05-15,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45000,2011-05-16,Canada,Discount Stickers,Holographic Goose,800.0
45005,2011-05-16,Canada,Stickers for Less,Holographic Goose,800.0
45045,2011-05-16,Kenya,Discount Stickers,Holographic Goose,20.0
45048,2011-05-16,Kenya,Discount Stickers,Kerneler,20.0
45050,2011-05-16,Kenya,Stickers for Less,Holographic Goose,20.0
45055,2011-05-16,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45090,2011-05-17,Canada,Discount Stickers,Holographic Goose,800.0
45095,2011-05-17,Canada,Stickers for Less,Holographic Goose,800.0
45135,2011-05-17,Kenya,Discount Stickers,Holographic Goose,20.0
45140,2011-05-17,Kenya,Stickers for Less,Holographic Goose,20.0
45145,2011-05-17,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45180,2011-05-18,Canada,Discount Stickers,Holographic Goose,800.0
45185,2011-05-18,Canada,Stickers for Less,Holographic Goose,800.0
45225,2011-05-18,Kenya,Discount Stickers,Holographic Goose,20.0
45230,2011-05-18,Kenya,Stickers for Less,Holographic Goose,20.0
45235,2011-05-18,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45270,2011-05-19,Canada,Discount Stickers,Holographic Goose,800.0
45275,2011-05-19,Canada,Stickers for Less,Holographic Goose,800.0
45315,2011-05-19,Kenya,Discount Stickers,Holographic Goose,20.0
45320,2011-05-19,Kenya,Stickers for Less,Holographic Goose,20.0
45325,2011-05-19,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45360,2011-05-20,Canada,Discount Stickers,Holographic Goose,800.0
45405,2011-05-20,Kenya,Discount Stickers,Holographic Goose,20.0
45410,2011-05-20,Kenya,Stickers for Less,Holographic Goose,20.0
45415,2011-05-20,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45450,2011-05-21,Canada,Discount Stickers,Holographic Goose,800.0
45455,2011-05-21,Canada,Stickers for Less,Holographic Goose,800.0
45495,2011-05-21,Kenya,Discount Stickers,Holographic Goose,20.0
45500,2011-05-21,Kenya,Stickers for Less,Holographic Goose,20.0
45505,2011-05-21,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45540,2011-05-22,Canada,Discount Stickers,Holographic Goose,800.0
45585,2011-05-22,Kenya,Discount Stickers,Holographic Goose,20.0
45590,2011-05-22,Kenya,Stickers for Less,Holographic Goose,20.0
45630,2011-05-23,Canada,Discount Stickers,Holographic Goose,800.0
45635,2011-05-23,Canada,Stickers for Less,Holographic Goose,800.0
45675,2011-05-23,Kenya,Discount Stickers,Holographic Goose,20.0
45680,2011-05-23,Kenya,Stickers for Less,Holographic Goose,20.0
45685,2011-05-23,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45720,2011-05-24,Canada,Discount Stickers,Holographic Goose,800.0
45725,2011-05-24,Canada,Stickers for Less,Holographic Goose,800.0
45765,2011-05-24,Kenya,Discount Stickers,Holographic Goose,20.0
45770,2011-05-24,Kenya,Stickers for Less,Holographic Goose,20.0
45775,2011-05-24,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45810,2011-05-25,Canada,Discount Stickers,Holographic Goose,800.0
45815,2011-05-25,Canada,Stickers for Less,Holographic Goose,800.0
45855,2011-05-25,Kenya,Discount Stickers,Holographic Goose,20.0
45860,2011-05-25,Kenya,Stickers for Less,Holographic Goose,20.0
45865,2011-05-25,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45900,2011-05-26,Canada,Discount Stickers,Holographic Goose,800.0
45905,2011-05-26,Canada,Stickers for Less,Holographic Goose,800.0
45945,2011-05-26,Kenya,Discount Stickers,Holographic Goose,20.0
45950,2011-05-26,Kenya,Stickers for Less,Holographic Goose,20.0
45955,2011-05-26,Kenya,Premium Sticker Mart,Holographic Goose,20.0
45990,2011-05-27,Canada,Discount Stickers,Holographic Goose,800.0
45995,2011-05-27,Canada,Stickers for Less,Holographic Goose,800.0
46035,2011-05-27,Kenya,Discount Stickers,Holographic Goose,20.0
46040,2011-05-27,Kenya,Stickers for Less,Holographic Goose,20.0
46045,2011-05-27,Kenya,Premium Sticker Mart,Holographic Goose,20.0
46080,2011-05-28,Canada,Discount Stickers,Holographic Goose,800.0
46085,2011-05-28,Canada,Stickers for Less,Holographic Goose,800.0
46125,2011-05-28,Kenya,Discount Stickers,Holographic Goose,20.0
46130,2011-05-28,Kenya,Stickers for Less,Holographic Goose,20.0
46135,2011-05-28,Kenya,Premium Sticker Mart,Holographic Goose,20.0
46170,2011-05-29,Canada,Discount Stickers,Holographic Goose,800.0
46215,2011-05-29,Kenya,Discount Stickers,Holographic Goose,20.0
46220,2011-05-29,Kenya,Stickers for Less,Holographic Goose,20.0
46225,2011-05-29,Kenya,Premium Sticker Mart,Holographic Goose,20.0
46260,2011-05-30,Canada,Discount Stickers,Holographic Goose,800.0
46265,2011-05-30,Canada,Stickers for Less,Holographic Goose,800.0
46305,2011-05-30,Kenya,Discount Stickers,Holographic Goose,20.0
46310,2011-05-30,Kenya,Stickers for Less,Holographic Goose,20.0
46315,2011-05-30,Kenya,Premium Sticker Mart,Holographic Goose,20.0
46350,2011-05-31,Canada,Discount Stickers,Holographic Goose,800.0
46355,2011-05-31,Canada,Stickers for Less,Holographic Goose,800.0
46395,2011-05-31,Kenya,Discount Stickers,Holographic Goose,20.0
46400,2011-05-31,Kenya,Stickers for Less,Holographic Goose,20.0
46405,2011-05-31,Kenya,Premium Sticker Mart,Holographic Goose,20.0
46440,2011-06-01,Canada,Discount Stickers,Holographic Goose,800.0
46445,2011-06-01,Canada,Stickers for Less,Holographic Goose,800.0
46485,2011-06-01,Kenya,Discount Stickers,Holographic Goose,20.0
46490,2011-06-01,Kenya,Stickers for Less,Holographic Goose,20.0
46495,2011-06-01,Kenya,Premium Sticker Mart,Holographic Goose,20.0
46530,2011-06-02,Canada,Discount Stickers,Holographic Goose,800.0
46535,2011-06-02,Canada,Stickers for Less,Holographic Goose,800.0
46575,2011-06-02,Kenya,Discount Stickers,Holographic Goose,20.0
46580,2011-06-02,Kenya,Stickers for Less,Holographic Goose,20.0
46585,2011-06-02,Kenya,Premium Sticker Mart,Holographic Goose,20.0
46620,2011-06-03,Canada,Discount Stickers,Holographic Goose,800.0
46625,2011-06-03,Canada,Stickers for Less,Holographic Goose,800.0
46665,2011-06-03,Kenya,Discount Stickers,Holographic Goose,20.0
46670,2011-06-03,Kenya,Stickers for Less,Holographic Goose,20.0
46675,2011-06-03,Kenya,Premium Sticker Mart,Holographic Goose,20.0
46710,2011-06-04,Canada,Discount Stickers,Holographic Goose,800.0
46715,2011-06-04,Canada,Stickers for Less,Holographic Goose,800.0
46755,2011-06-04,Kenya,Discount Stickers,Holographic Goose,20.0
46760,2011-06-04,Kenya,Stickers for Less,Holographic Goose,20.0
46765,2011-06-04,Kenya,Premium Sticker Mart,Holographic Goose,20.0
46800,2011-06-05,Canada,Discount Stickers,Holographic Goose,800.0
46845,2011-06-05,Kenya,Discount Stickers,Holographic Goose,20.0
46850,2011-06-05,Kenya,Stickers for Less,Holographic Goose,20.0
46890,2011-06-06,Canada,Discount Stickers,Holographic Goose,800.0
46895,2011-06-06,Canada,Stickers for Less,Holographic Goose,800.0
46935,2011-06-06,Kenya,Discount Stickers,Holographic Goose,20.0
46940,2011-06-06,Kenya,Stickers for Less,Holographic Goose,20.0
46945,2011-06-06,Kenya,Premium Sticker Mart,Holographic Goose,20.0
46980,2011-06-07,Canada,Discount Stickers,Holographic Goose,800.0
46985,2011-06-07,Canada,Stickers for Less,Holographic Goose,800.0
47025,2011-06-07,Kenya,Discount Stickers,Holographic Goose,20.0
47030,2011-06-07,Kenya,Stickers for Less,Holographic Goose,20.0
47035,2011-06-07,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47070,2011-06-08,Canada,Discount Stickers,Holographic Goose,800.0
47075,2011-06-08,Canada,Stickers for Less,Holographic Goose,800.0
47115,2011-06-08,Kenya,Discount Stickers,Holographic Goose,20.0
47120,2011-06-08,Kenya,Stickers for Less,Holographic Goose,20.0
47125,2011-06-08,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47160,2011-06-09,Canada,Discount Stickers,Holographic Goose,800.0
47165,2011-06-09,Canada,Stickers for Less,Holographic Goose,800.0
47205,2011-06-09,Kenya,Discount Stickers,Holographic Goose,20.0
47210,2011-06-09,Kenya,Stickers for Less,Holographic Goose,20.0
47215,2011-06-09,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47250,2011-06-10,Canada,Discount Stickers,Holographic Goose,800.0
47295,2011-06-10,Kenya,Discount Stickers,Holographic Goose,20.0
47300,2011-06-10,Kenya,Stickers for Less,Holographic Goose,20.0
47305,2011-06-10,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47340,2011-06-11,Canada,Discount Stickers,Holographic Goose,800.0
47345,2011-06-11,Canada,Stickers for Less,Holographic Goose,800.0
47385,2011-06-11,Kenya,Discount Stickers,Holographic Goose,20.0
47390,2011-06-11,Kenya,Stickers for Less,Holographic Goose,20.0
47395,2011-06-11,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47430,2011-06-12,Canada,Discount Stickers,Holographic Goose,800.0
47475,2011-06-12,Kenya,Discount Stickers,Holographic Goose,20.0
47480,2011-06-12,Kenya,Stickers for Less,Holographic Goose,20.0
47485,2011-06-12,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47520,2011-06-13,Canada,Discount Stickers,Holographic Goose,800.0
47525,2011-06-13,Canada,Stickers for Less,Holographic Goose,800.0
47565,2011-06-13,Kenya,Discount Stickers,Holographic Goose,20.0
47570,2011-06-13,Kenya,Stickers for Less,Holographic Goose,20.0
47575,2011-06-13,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47610,2011-06-14,Canada,Discount Stickers,Holographic Goose,800.0
47615,2011-06-14,Canada,Stickers for Less,Holographic Goose,800.0
47620,2011-06-14,Canada,Premium Sticker Mart,Holographic Goose,800.0
47655,2011-06-14,Kenya,Discount Stickers,Holographic Goose,20.0
47660,2011-06-14,Kenya,Stickers for Less,Holographic Goose,20.0
47665,2011-06-14,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47700,2011-06-15,Canada,Discount Stickers,Holographic Goose,800.0
47705,2011-06-15,Canada,Stickers for Less,Holographic Goose,800.0
47710,2011-06-15,Canada,Premium Sticker Mart,Holographic Goose,800.0
47745,2011-06-15,Kenya,Discount Stickers,Holographic Goose,20.0
47750,2011-06-15,Kenya,Stickers for Less,Holographic Goose,20.0
47755,2011-06-15,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47790,2011-06-16,Canada,Discount Stickers,Holographic Goose,800.0
47795,2011-06-16,Canada,Stickers for Less,Holographic Goose,800.0
47835,2011-06-16,Kenya,Discount Stickers,Holographic Goose,20.0
47840,2011-06-16,Kenya,Stickers for Less,Holographic Goose,20.0
47845,2011-06-16,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47880,2011-06-17,Canada,Discount Stickers,Holographic Goose,800.0
47885,2011-06-17,Canada,Stickers for Less,Holographic Goose,800.0
47925,2011-06-17,Kenya,Discount Stickers,Holographic Goose,20.0
47930,2011-06-17,Kenya,Stickers for Less,Holographic Goose,20.0
47935,2011-06-17,Kenya,Premium Sticker Mart,Holographic Goose,20.0
47970,2011-06-18,Canada,Discount Stickers,Holographic Goose,800.0
48015,2011-06-18,Kenya,Discount Stickers,Holographic Goose,20.0
48020,2011-06-18,Kenya,Stickers for Less,Holographic Goose,20.0
48025,2011-06-18,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48060,2011-06-19,Canada,Discount Stickers,Holographic Goose,800.0
48105,2011-06-19,Kenya,Discount Stickers,Holographic Goose,20.0
48110,2011-06-19,Kenya,Stickers for Less,Holographic Goose,20.0
48115,2011-06-19,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48150,2011-06-20,Canada,Discount Stickers,Holographic Goose,800.0
48155,2011-06-20,Canada,Stickers for Less,Holographic Goose,800.0
48195,2011-06-20,Kenya,Discount Stickers,Holographic Goose,20.0
48200,2011-06-20,Kenya,Stickers for Less,Holographic Goose,20.0
48205,2011-06-20,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48240,2011-06-21,Canada,Discount Stickers,Holographic Goose,800.0
48245,2011-06-21,Canada,Stickers for Less,Holographic Goose,800.0
48285,2011-06-21,Kenya,Discount Stickers,Holographic Goose,20.0
48290,2011-06-21,Kenya,Stickers for Less,Holographic Goose,20.0
48295,2011-06-21,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48330,2011-06-22,Canada,Discount Stickers,Holographic Goose,800.0
48335,2011-06-22,Canada,Stickers for Less,Holographic Goose,800.0
48375,2011-06-22,Kenya,Discount Stickers,Holographic Goose,20.0
48380,2011-06-22,Kenya,Stickers for Less,Holographic Goose,20.0
48385,2011-06-22,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48420,2011-06-23,Canada,Discount Stickers,Holographic Goose,800.0
48425,2011-06-23,Canada,Stickers for Less,Holographic Goose,800.0
48430,2011-06-23,Canada,Premium Sticker Mart,Holographic Goose,800.0
48465,2011-06-23,Kenya,Discount Stickers,Holographic Goose,20.0
48470,2011-06-23,Kenya,Stickers for Less,Holographic Goose,20.0
48475,2011-06-23,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48510,2011-06-24,Canada,Discount Stickers,Holographic Goose,800.0
48515,2011-06-24,Canada,Stickers for Less,Holographic Goose,800.0
48555,2011-06-24,Kenya,Discount Stickers,Holographic Goose,20.0
48560,2011-06-24,Kenya,Stickers for Less,Holographic Goose,20.0
48565,2011-06-24,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48600,2011-06-25,Canada,Discount Stickers,Holographic Goose,800.0
48605,2011-06-25,Canada,Stickers for Less,Holographic Goose,800.0
48645,2011-06-25,Kenya,Discount Stickers,Holographic Goose,20.0
48650,2011-06-25,Kenya,Stickers for Less,Holographic Goose,20.0
48655,2011-06-25,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48690,2011-06-26,Canada,Discount Stickers,Holographic Goose,800.0
48735,2011-06-26,Kenya,Discount Stickers,Holographic Goose,20.0
48740,2011-06-26,Kenya,Stickers for Less,Holographic Goose,20.0
48745,2011-06-26,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48780,2011-06-27,Canada,Discount Stickers,Holographic Goose,800.0
48785,2011-06-27,Canada,Stickers for Less,Holographic Goose,800.0
48825,2011-06-27,Kenya,Discount Stickers,Holographic Goose,20.0
48830,2011-06-27,Kenya,Stickers for Less,Holographic Goose,20.0
48835,2011-06-27,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48870,2011-06-28,Canada,Discount Stickers,Holographic Goose,800.0
48875,2011-06-28,Canada,Stickers for Less,Holographic Goose,800.0
48915,2011-06-28,Kenya,Discount Stickers,Holographic Goose,20.0
48920,2011-06-28,Kenya,Stickers for Less,Holographic Goose,20.0
48925,2011-06-28,Kenya,Premium Sticker Mart,Holographic Goose,20.0
48960,2011-06-29,Canada,Discount Stickers,Holographic Goose,800.0
48965,2011-06-29,Canada,Stickers for Less,Holographic Goose,800.0
49005,2011-06-29,Kenya,Discount Stickers,Holographic Goose,20.0
49010,2011-06-29,Kenya,Stickers for Less,Holographic Goose,20.0
49015,2011-06-29,Kenya,Premium Sticker Mart,Holographic Goose,20.0
49050,2011-06-30,Canada,Discount Stickers,Holographic Goose,800.0
49055,2011-06-30,Canada,Stickers for Less,Holographic Goose,800.0
49095,2011-06-30,Kenya,Discount Stickers,Holographic Goose,20.0
49100,2011-06-30,Kenya,Stickers for Less,Holographic Goose,20.0
49105,2011-06-30,Kenya,Premium Sticker Mart,Holographic Goose,20.0
49140,2011-07-01,Canada,Discount Stickers,Holographic Goose,800.0
49145,2011-07-01,Canada,Stickers for Less,Holographic Goose,800.0
49185,2011-07-01,Kenya,Discount Stickers,Holographic Goose,20.0
49190,2011-07-01,Kenya,Stickers for Less,Holographic Goose,20.0
49195,2011-07-01,Kenya,Premium Sticker Mart,Holographic Goose,20.0
49230,2011-07-02,Canada,Discount Stickers,Holographic Goose,800.0
49275,2011-07-02,Kenya,Discount Stickers,Holographic Goose,20.0
49280,2011-07-02,Kenya,Stickers for Less,Holographic Goose,20.0
49285,2011-07-02,Kenya,Premium Sticker Mart,Holographic Goose,20.0
49320,2011-07-03,Canada,Discount Stickers,Holographic Goose,800.0
49365,2011-07-03,Kenya,Discount Stickers,Holographic Goose,20.0
